HHID,PERSONS,income,VEHICL,TAZ,workers,HHT,w_income,w_vot
182980207,1,47504.84139734284,1,32,0,6,1.0,2.225540928492468
182980208,1,26334.52868903209,1,32,0,6,1.0,0.44932896411722156
182980209,1,5248.162300889147,1,32,0,6,1.0,0.44932896411722156
182980214,1,47504.84139734284,1,32,1,6,1.0,2.225540928492468
182980215,2,330731.2787902789,3,32,1,1,1.0,0.4995138982911621
182980217,2,292900.2621911232,1,32,1,1,1.0,0.4995138982911621
182980218,1,145153.68207105633,1,32,1,4,1.0,2.225540928492468
182980219,1,13471.84519329835,1,32,0,6,1.0,0.44932896411722156
182980220,1,118762.1035237255,1,32,1,4,1.0,2.225540928492468
182980221,1,10543.183191824824,1,32,0,6,1.0,0.44932896411722156
182980223,1,118762.1035237255,4,32,1,4,1.0,2.225540928492468
182980226,3,373900.41398749186,3,32,2,1,1.0,0.4995138982911621
182980227,4,420666.9771919906,2,32,2,1,1.0,1.2734770921894032
182980229,2,18743.436786964117,1,32,0,1,1.0,1.4562422919850013
182980230,4,348138.1880363063,4,32,2,1,1.0,1.2734770921894032
182980231,1,13471.84519329835,1,32,1,6,1.0,0.44932896411722156
182980232,6,192128.67440202608,2,32,2,1,1.0,0.7439863102094392
182980233,3,181471.15930625965,3,32,2,1,1.0,1.3218695156593925
182980234,4,562823.403999447,3,32,3,1,1.0,0.9126221254114719
182980235,3,13471.84519329835,1,32,0,1,1.0,1.4562422919850013
182980236,6,204681.08112656823,0,32,0,1,1.0,0.7439863102094392
182980238,2,21086.366388142942,2,32,0,1,1.0,1.4562422919850013
182980242,2,102927.15637103228,2,32,1,1,1.0,2.225540928492468
182980303,2,10543.183191824824,1,9,0,1,1.0,1.4562422919850013
182980308,1,32215.28198026247,1,9,0,6,1.0,0.44932896411722156
182980309,4,464184.2508634445,2,9,1,1,1.0,1.2734770921894032
182980310,1,406161.2194498754,1,9,1,4,1.0,0.4995138982911621
182980315,4,394556.61321167235,2,9,2,1,1.0,1.2734770921894032
182980320,2,8200.253595139293,1,9,0,1,1.0,1.4562422919850013
182980321,2,10543.183191824824,1,9,0,1,1.0,1.4562422919850013
182980325,2,594736.0714326978,2,27,2,1,1.0,0.4995138982911621
182980327,1,43929.9299726767,0,27,0,6,1.0,0.44932896411722156
182980330,1,10543.183191824824,0,27,0,6,1.0,0.44932896411722156
182980332,2,319126.67232952174,2,27,1,1,1.0,0.4995138982911621
182980333,4,406161.2194498754,2,27,2,1,1.0,1.2734770921894032
182980336,2,594736.0714326978,1,27,1,1,1.0,0.4995138982911621
182980337,4,580230.3134680286,2,27,2,1,1.0,1.2734770921894032
182980338,4,406161.2194498754,2,27,1,1,1.0,1.2734770921894032
182980341,2,60595.06437123379,2,27,0,3,1.0,2.225540928492468
182980342,2,472887.70559773524,1,27,1,1,1.0,0.4995138982911621
182980401,1,197936.83918596356,1,7,1,4,1.0,2.225540928492468
182980404,2,64383.70535699854,1,7,1,1,1.0,1.4562422919850013
182980407,4,68312.41754151022,2,7,0,1,1.0,0.7439863102094392
182980408,3,70168.8482697893,1,7,2,1,1.0,1.3218695156593925
182980409,2,394556.61321167235,1,7,1,1,1.0,0.4995138982911621
182980411,3,178857.9746174764,1,7,1,1,1.0,1.3218695156593925
182980412,3,580230.3134680286,2,7,2,1,1.0,0.4995138982911621
182980414,1,118762.1035237255,1,7,1,4,1.0,2.225540928492468
182980415,2,203247.69842895048,1,7,2,2,1.0,1.3218695156593925
182980419,2,95009.6828149313,1,7,0,5,1.0,2.225540928492468
182980427,3,61908.12840569354,1,7,1,5,1.0,0.7439863102094392
182980430,1,145048.11575103627,1,7,1,6,1.0,2.225540928492468
182980431,2,133078.85015916117,1,7,2,2,1.0,1.3218695156593925
182980432,1,145153.68207105633,1,7,1,4,1.0,2.225540928492468
182980436,2,261103.64113850676,2,7,2,1,1.0,0.4995138982911621
182980438,1,21086.366388142942,0,7,0,6,1.0,0.44932896411722156
182980439,2,16400.507190278586,1,7,0,1,1.0,1.4562422919850013
182980442,2,190019.3656298626,2,7,1,1,1.0,2.225540928492468
182980501,3,507585.4781542639,1,20,1,1,1.0,0.4995138982911621
182980502,4,429370.43192628137,3,20,2,1,1.0,1.2734770921894032
182980508,5,213476.30490933597,4,20,1,1,1.0,0.7439863102094392
182980509,1,145048.11575103627,2,20,0,6,1.0,2.225540928492468
182980513,4,179320.09606488765,2,20,1,1,1.0,0.7439863102094392
182980514,2,536713.0400191287,2,20,2,1,1.0,0.4995138982911621
182980515,4,192128.67440202608,3,20,2,1,1.0,0.7439863102094392
182980517,4,754299.4074861817,2,20,2,1,1.0,1.2734770921894032
182980519,3,21776.539122690818,2,20,2,5,1.0,1.3218695156593925
182980521,2,49201.521570835765,2,20,0,1,1.0,1.4562422919850013
182980522,2,16400.507190278586,1,20,0,1,1.0,1.4562422919850013
182980527,1,47504.84139734284,1,20,0,6,1.0,2.225540928492468
182980528,1,13471.84519329835,1,20,0,6,1.0,0.44932896411722156
182980529,1,10543.183191824824,1,20,0,6,1.0,0.44932896411722156
182980530,1,10543.183191824824,0,20,0,6,1.0,0.44932896411722156
182980531,2,16400.507190278586,2,20,0,1,1.0,1.4562422919850013
182980533,1,10543.183191824824,0,20,0,6,1.0,0.44932896411722156
182980535,1,8200.253595139293,1,20,0,6,1.0,0.44932896411722156
182980537,1,10543.183191824824,1,20,0,4,1.0,0.44932896411722156
182980539,1,5271.591598159057,0,20,0,6,1.0,0.44932896411722156
182980541,2,29286.619983282235,0,20,0,1,1.0,1.4562422919850013
182980542,1,8200.253595139293,1,20,0,4,1.0,0.44932896411722156
182982005,1,118762.1035237255,1,11,1,4,1.0,2.225540928492468
182982008,1,76535.57782370147,1,11,1,4,1.0,2.225540928492468
182982011,1,263915.7856757642,1,11,1,6,1.0,2.225540928492468
182982013,2,26943.69038210341,1,11,0,1,1.0,1.4562422919850013
182982014,2,26357.957986301997,2,11,1,5,1.0,0.44932896411722156
182982015,2,21086.366388142942,2,11,0,5,1.0,0.44932896411722156
182982019,4,200667.7265721975,2,11,2,1,1.0,0.7439863102094392
182982020,2,16400.507190278586,1,11,0,1,1.0,1.4562422919850013
182982024,2,23752.42070879422,0,30,1,5,1.0,2.225540928492468
182982028,3,224927.45292803852,1,30,1,1,1.0,1.3218695156593925
182982032,1,118656.53720370545,3,30,1,4,1.0,2.225540928492468
182982033,1,76535.57782370147,1,30,1,4,1.0,2.225540928492468
182982039,2,55651.1555275159,1,30,2,1,1.0,1.3218695156593925
182982041,1,10543.183191824824,0,30,0,6,1.0,0.44932896411722156
182982042,1,58573.23998453763,0,30,0,6,1.0,0.44932896411722156
182982102,2,13471.84519329835,1,21,0,1,1.0,1.4562422919850013
182982103,3,29886.682677481276,2,21,0,3,1.0,0.7439863102094392
182982107,5,12808.57828964728,2,21,2,1,1.0,0.7439863102094392
182982108,2,24015.028385123172,1,21,0,5,1.0,0.44932896411722156
182982109,3,77427.69463164527,2,21,1,1,1.0,1.3218695156593925
182982110,2,76535.57782370147,2,21,1,1,1.0,2.225540928492468
182982114,4,159563.3362092717,4,21,3,1,1.0,0.9126221254114719
182982117,2,118762.1035237255,2,21,1,2,1.0,2.225540928492468
182982119,1,10543.183191824824,0,21,0,6,1.0,0.44932896411722156
182982120,3,318894.58023591526,1,21,1,1,1.0,0.4995138982911621
182982122,1,0.0,1,21,0,4,1.0,0.44932896411722156
182982124,3,51497.59257747477,3,21,2,1,1.0,1.4562422919850013
182982126,2,13448.415896028442,2,21,1,1,1.0,1.4562422919850013
182982127,2,33972.47918114659,1,21,0,1,1.0,0.44932896411722156
182982136,1,10543.183191824824,1,21,0,6,1.0,0.44932896411722156
182982137,1,0.0,1,21,0,6,1.0,2.225540928492468
182982138,4,524876.3416873193,1,21,0,5,1.0,1.2734770921894032
182982139,3,89525.77193234097,1,21,2,1,1.0,1.3218695156593925
182982201,3,157275.00474199114,2,32,2,1,1.0,1.3218695156593925
182982202,2,319126.67232952174,2,32,2,1,1.0,0.4995138982911621
182982203,3,120980.77287702692,2,32,1,1,1.0,1.3218695156593925
182982204,1,171439.6943186127,0,32,0,4,1.0,2.225540928492468
182982207,2,118762.1035237255,1,32,1,1,1.0,2.225540928492468
182982208,2,133078.85015916117,2,32,2,1,1.0,1.3218695156593925
182982209,1,23646.854388774165,0,32,0,6,1.0,2.225540928492468
182982213,2,26943.69038210341,2,32,1,3,1.0,0.44932896411722156
182982216,3,130659.23469902202,3,32,2,1,1.0,1.3218695156593925
182982218,2,133078.85015916117,5,32,2,1,1.0,1.3218695156593925
182982221,1,5271.591598159057,1,32,0,6,1.0,0.44932896411722156
182982225,2,5248.162300889147,2,32,0,1,1.0,1.4562422919850013
182982228,1,26357.957986301997,1,32,0,6,1.0,0.44932896411722156
182982230,1,95009.6828149313,1,32,0,6,1.0,2.225540928492468
182982232,2,15205.613096912559,2,32,0,1,1.0,0.44932896411722156
182982235,2,31629.54957996776,2,32,1,1,1.0,1.4562422919850013
182982236,2,10543.183191824824,1,32,0,1,1.0,0.44932896411722156
182982238,1,95009.6828149313,0,32,0,6,1.0,2.225540928492468
182982239,4,319126.67232952174,2,32,2,1,1.0,1.2734770921894032
182982240,4,580230.3134680286,1,32,2,1,1.0,1.2734770921894032
182982302,1,10543.183191824824,1,17,1,6,1.0,0.44932896411722156
182982303,5,213476.30490933597,2,17,2,1,1.0,0.7439863102094392
182982308,3,152435.77382171285,2,17,1,3,1.0,1.3218695156593925
182982310,4,400358.9162194968,2,17,2,1,1.0,1.2734770921894032
182982311,1,0.0,0,17,0,6,1.0,0.44932896411722156
182982313,3,420666.9771919906,2,17,2,1,1.0,0.4995138982911621
182982321,1,60700.63069125385,1,17,0,4,1.0,2.225540928492468
182982322,2,34534.78228417138,1,22,1,3,1.0,0.44932896411722156
182982324,1,464184.2508634445,1,22,1,6,1.0,0.4995138982911621
182982325,1,16986.239590573296,1,22,0,6,1.0,0.44932896411722156
182982327,2,301487.67098988785,1,22,2,1,1.0,0.4995138982911621
182982334,2,43344.197572382,2,22,0,5,1.0,0.44932896411722156
182982336,1,406161.2194498754,1,22,1,6,1.0,0.4995138982911621
182982337,1,406161.2194498754,1,22,1,6,1.0,0.4995138982911621
182982342,2,435172.7351566599,2,22,2,1,1.0,0.4995138982911621
182990101,2,356841.6427705971,1,9,1,1,1.0,0.4995138982911621
182990103,3,374132.5060810983,2,9,2,1,1.0,0.4995138982911621
182990104,4,356841.6427705971,4,9,1,1,1.0,0.4995138982911621
182990105,4,301719.7630834943,2,9,2,1,1.0,1.2734770921894032
182990109,2,406161.2194498754,2,9,2,1,1.0,0.4995138982911621
182990113,1,13471.84519329835,2,9,1,4,1.0,0.44932896411722156
182990114,1,406161.2194498754,2,9,1,4,1.0,0.4995138982911621
182990115,4,19212.867440202608,1,9,1,1,1.0,0.7439863102094392
182990116,4,7258.8463729928435,4,9,2,1,1.0,1.3218695156593925
182990117,1,263915.7856757642,1,9,1,6,1.0,2.225540928492468
182990119,2,174212.31294440367,1,9,2,1,1.0,1.3218695156593925
182990120,1,145153.68207105633,1,9,0,6,1.0,2.225540928492468
182990122,2,16400.507190278586,1,27,0,1,1.0,1.4562422919850013
182990125,4,812322.4388997508,2,27,2,1,1.0,1.2734770921894032
182990126,4,597637.2229366101,2,27,2,1,1.0,1.2734770921894032
182990130,5,565724.5557259134,2,27,2,1,1.0,1.2734770921894032
182990131,4,536713.0400191287,2,27,2,1,1.0,1.2734770921894032
182990132,5,620846.4354130161,2,27,2,1,1.0,1.2734770921894032
182990134,4,215611.06791093815,1,27,1,1,1.0,0.7439863102094392
182990139,1,0.0,1,27,1,4,1.0,2.225540928492468
182990140,2,108882.69559489266,1,27,2,5,1.0,1.3218695156593925
182990142,2,83759.73315677034,0,27,1,1,1.0,1.4562422919850013
182990202,1,263915.7856757642,1,6,1,6,1.0,2.225540928492468
182990203,2,10543.183191824824,2,6,0,1,1.0,1.4562422919850013
182990205,3,319126.67232952174,2,6,1,1,1.0,0.4995138982911621
182990208,2,478690.0086055597,2,6,2,1,1.0,0.4995138982911621
182990210,2,406161.2194498754,1,6,1,2,1.0,0.4995138982911621
182990211,3,217765.39122690816,3,6,2,1,1.0,1.3218695156593925
182990213,1,21086.366388142942,1,6,0,6,1.0,0.44932896411722156
182990216,1,76535.57782370147,1,6,1,6,1.0,2.225540928492468
182990217,2,21086.366388142942,2,6,0,1,1.0,1.4562422919850013
182990219,2,30411.226189331825,1,6,0,1,1.0,1.4562422919850013
182990222,2,464184.2508634445,4,6,2,1,1.0,0.4995138982911621
182990223,4,243696.73166992524,4,6,3,1,1.0,0.9126221254114719
182990224,1,8200.253595139293,1,6,0,6,1.0,0.44932896411722156
182990228,1,0.0,0,6,0,6,1.0,2.225540928492468
182990229,1,145048.11575103627,2,6,0,6,1.0,2.225540928492468
182990230,3,70168.8482697893,2,6,1,1,1.0,1.3218695156593925
182990232,2,195988.8520299716,2,6,2,1,1.0,1.3218695156593925
182990233,1,464184.2508634445,0,6,0,4,1.0,0.4995138982911621
182990234,1,145153.68207105633,1,6,1,6,1.0,2.225540928492468
182990236,2,16400.507190278586,1,6,0,1,1.0,1.4562422919850013
182990237,4,179320.09606488765,2,6,1,1,1.0,0.7439863102094392
182990239,3,179051.5438461205,4,6,2,1,1.0,1.3218695156593925
182990241,1,13471.84519329835,1,6,0,4,1.0,0.44932896411722156
182990301,2,30458.084783871644,2,16,0,1,1.0,1.4562422919850013
182990302,2,290115.1568452913,1,16,2,1,1.0,0.4995138982911621
182990303,4,49099.55011768389,1,16,1,1,1.0,0.7439863102094392
182990304,2,96622.41666598395,1,16,0,1,1.0,1.4562422919850013
182990309,2,38049.17668144632,2,16,1,1,1.0,1.4562422919850013
182990311,3,580230.3134680286,2,16,2,1,1.0,0.4995138982911621
182990313,3,623747.5869169284,2,16,2,1,1.0,0.4995138982911621
182990314,2,33972.47918114659,1,16,0,1,1.0,1.4562422919850013
182990315,1,10543.183191824824,3,16,0,6,1.0,0.44932896411722156
182990316,2,27529.422782398116,1,16,1,5,1.0,0.44932896411722156
182990318,2,43297.33898233547,2,16,0,1,1.0,1.4562422919850013
182990322,2,93717.18395728705,1,16,0,1,1.0,1.4562422919850013
182990323,1,76535.57782370147,1,16,1,4,1.0,2.225540928492468
182990324,2,164437.0664988058,2,16,2,1,1.0,1.3218695156593925
182990325,1,0.0,0,16,0,6,1.0,2.225540928492468
182990328,5,377149.70374309085,2,16,2,5,1.0,1.2734770921894032
182990330,3,432271.58365274774,2,16,3,1,1.0,0.9126221254114719
182990333,2,36901.14117812682,2,16,0,1,1.0,0.44932896411722156
182990334,1,8200.253595139293,2,16,0,6,1.0,0.44932896411722156
182990336,2,142514.52421227412,1,16,1,3,1.0,2.225540928492468
182990337,4,293016.30834920355,2,16,2,1,1.0,1.2734770921894032
182990338,2,290115.1568452913,1,16,1,5,1.0,0.4995138982911621
182990339,4,145163.8872859444,2,16,2,1,1.0,0.7439863102094392
182990340,1,60700.63069125385,1,16,1,6,1.0,2.225540928492468
182990341,2,348138.1880363063,2,16,2,1,1.0,0.4995138982911621
182990342,1,47504.84139734284,1,16,0,6,1.0,2.225540928492468
182990403,4,95009.6828149313,3,29,0,1,1.0,2.225540928492468
182990406,2,113483.7878061611,1,29,0,1,1.0,2.225540928492468
182990409,2,174212.31294440367,1,29,2,1,1.0,1.3218695156593925
182990413,2,21648.669491167733,1,29,0,1,1.0,1.4562422919850013
182990418,2,38072.60597871624,3,29,1,1,1.0,0.44932896411722156
182990421,5,68312.41754151022,3,29,1,1,1.0,0.7439863102094392
182990422,2,213771.78629816556,2,29,1,1,1.0,2.225540928492468
182990423,3,241961.54582829957,1,29,1,1,1.0,1.3218695156593925
182990427,7,76851.46974443417,4,29,2,1,1.0,0.7439863102094392
182990436,5,125951.01986211806,2,29,1,1,1.0,0.7439863102094392
182990438,5,115277.20460846311,2,29,2,1,1.0,0.7439863102094392
182990440,5,76851.46974443417,1,29,0,1,1.0,0.7439863102094392
182990503,3,464184.2508634445,1,4,0,5,1.0,1.2734770921894032
182990508,2,26943.69038210341,2,4,0,1,1.0,1.4562422919850013
182990513,2,116141.54195674862,1,4,2,1,1.0,1.3218695156593925
182990516,4,19212.867440202608,2,4,2,1,1.0,0.7439863102094392
182990517,4,130659.23469902202,2,4,1,1,1.0,1.3218695156593925
182990520,5,278510.55038453423,4,4,3,1,1.0,1.2734770921894032
182990525,2,95009.6828149313,1,4,1,1,1.0,2.225540928492468
182990526,7,68312.41754151022,1,4,1,1,1.0,0.7439863102094392
182990527,4,213476.30490933597,1,4,0,5,1.0,0.7439863102094392
182990528,2,376917.6116494844,1,4,2,2,1.0,0.4995138982911621
182990530,2,0.0,1,4,1,5,1.0,0.44932896411722156
182990531,3,580230.3134680286,3,4,2,1,1.0,0.4995138982911621
182992102,3,420666.9771919906,3,2,2,1,1.0,0.4995138982911621
182992105,4,681654.5723949712,2,2,2,1,1.0,1.2734770921894032
182992107,4,130659.23469902202,3,2,1,1,1.0,1.3218695156593925
182992110,2,33972.47918114659,2,2,0,1,1.0,1.4562422919850013
182992113,1,95009.6828149313,1,2,0,4,1.0,2.225540928492468
182992114,2,319126.67232952174,2,2,1,1,1.0,0.4995138982911621
182992120,1,58573.23998453763,1,2,0,4,1.0,0.44932896411722156
182992121,4,580230.3134680286,2,2,2,1,1.0,1.2734770921894032
182992123,1,8200.253595139293,1,9,0,4,1.0,0.44932896411722156
182992124,5,145163.8872859444,2,9,1,1,1.0,0.7439863102094392
182992126,2,22257.83118873235,2,9,0,5,1.0,0.44932896411722156
182992128,4,197278.30658358076,4,9,3,1,1.0,0.9126221254114719
182992131,4,69116.42317186916,1,9,2,1,1.0,1.4562422919850013
182992135,4,339434.7333020155,3,9,3,1,1.0,0.9126221254114719
182992204,1,76535.57782370147,1,15,1,4,1.0,2.225540928492468
182992205,3,91945.38739248012,1,15,1,1,1.0,1.3218695156593925
182992208,4,123816.25681138708,2,15,1,1,1.0,0.7439863102094392
182992210,3,870345.4703133198,2,15,1,1,1.0,1.2734770921894032
182992211,1,118762.1035237255,1,15,1,6,1.0,2.225540928492468
182992213,2,21086.366388142942,2,15,1,1,1.0,0.44932896411722156
182992216,2,377149.70374309085,1,15,2,1,1.0,0.4995138982911621
182992217,2,95009.6828149313,1,15,1,3,1.0,2.225540928492468
182992218,4,147958.7299488133,5,15,4,1,1.0,0.9126221254114719
182992222,2,16400.507190278586,1,15,0,1,1.0,1.4562422919850013
182992223,2,70168.8482697893,2,15,2,5,1.0,1.3218695156593925
182992224,2,16400.507190278586,1,15,0,1,1.0,1.4562422919850013
182992225,1,118762.1035237255,1,15,0,4,1.0,2.225540928492468
182992230,2,26943.69038210341,1,15,0,1,1.0,1.4562422919850013
182992232,1,118762.1035237255,1,15,1,4,1.0,2.225540928492468
182992233,3,536713.0400191287,1,15,2,1,1.0,0.4995138982911621
182992237,5,380050.8552470031,4,15,4,1,1.0,0.9126221254114719
182992238,2,21086.366388142942,2,15,0,1,1.0,1.4562422919850013
182992240,1,0.0,1,15,0,6,1.0,0.44932896411722156
182992241,4,160021.83811444673,1,15,2,1,1.0,0.7439863102094392
182992242,3,50811.92460723762,1,15,1,5,1.0,1.3218695156593925
182992301,4,812322.4388997508,2,3,2,1,1.0,1.2734770921894032
182992302,4,162114.23564370797,2,3,1,5,1.0,1.3218695156593925
182992304,3,7258.8463729928435,1,3,1,1,1.0,1.3218695156593925
182992305,2,272708.24737670977,3,3,2,5,1.0,0.4995138982911621
182992306,3,6404.289145642452,1,3,1,5,1.0,0.7439863102094392
182992309,6,185724.38523345688,3,3,2,1,1.0,0.7439863102094392
182992312,1,5271.591598159057,1,3,1,6,1.0,0.44932896411722156
182992313,2,42172.732776285884,2,3,0,1,1.0,1.4562422919850013
182992315,3,116141.54195674862,3,3,2,1,1.0,1.3218695156593925
182992319,5,707880.9825333697,5,3,4,3,1.0,0.9126221254114719
182992320,1,118762.1035237255,1,3,1,6,1.0,2.225540928492468
182992321,2,38072.60597871624,2,3,2,1,1.0,1.4562422919850013
182992322,5,432271.58365274774,2,3,2,1,1.0,1.2734770921894032
182992325,3,116141.54195674862,2,3,1,5,1.0,1.3218695156593925
182992326,2,34558.21158144129,2,3,0,5,1.0,1.4562422919850013
182992331,6,236958.69841824804,1,3,2,1,1.0,0.7439863102094392
182992336,4,406161.2194498754,1,3,1,1,1.0,1.2734770921894032
182992337,5,394556.61321167235,1,3,2,1,1.0,1.2734770921894032
182992338,4,0.0,1,3,2,1,1.0,0.7439863102094392
182992339,2,420666.9771919906,1,3,2,1,1.0,0.4995138982911621
182992340,5,580230.3134680286,2,3,2,1,1.0,1.2734770921894032
182992341,2,29286.619983282235,4,3,0,1,1.0,1.4562422919850013
182992342,1,26357.957986301997,1,3,0,6,1.0,0.44932896411722156
182992404,1,171545.26063863275,1,7,1,4,1.0,2.225540928492468
182992408,1,13471.84519329835,0,7,0,6,1.0,0.44932896411722156
182992410,2,130659.23469902202,1,7,2,1,1.0,1.3218695156593925
182992414,1,0.0,1,7,1,6,1.0,2.225540928492468
182992415,2,152435.77382171285,1,7,2,1,1.0,1.3218695156593925
182992432,4,135498.46561930032,1,23,1,5,1.0,1.3218695156593925
182992435,1,10543.183191824824,1,23,0,6,1.0,0.44932896411722156
182992437,2,290115.1568452913,1,23,2,1,1.0,0.4995138982911621
182992438,3,435172.7351566599,3,23,2,1,1.0,0.4995138982911621
182992439,2,52106.75427953267,1,23,0,3,1.0,0.44932896411722156
182992502,2,3514.3943977242707,2,30,0,1,1.0,1.4562422919850013
182992504,3,0.0,1,30,0,1,1.0,1.4562422919850013
182992507,4,96064.3371846368,1,30,0,1,1.0,0.7439863102094392
182992509,2,0.0,2,30,0,1,1.0,2.225540928492468
182992510,1,95009.6828149313,0,30,0,6,1.0,2.225540928492468
182992514,2,10543.183191824824,2,30,0,1,1.0,0.44932896411722156
182992515,5,6404.289145642452,1,30,0,1,1.0,0.7439863102094392
182992516,3,53840.522169667005,3,30,0,1,1.0,1.4562422919850013
182992517,1,263915.7856757642,1,30,1,6,1.0,2.225540928492468
182992518,5,170781.04389471625,3,30,2,1,1.0,0.7439863102094392
182992524,4,214685.2159853961,3,30,3,1,1.0,0.9126221254114719
182992525,5,38425.73486402896,2,30,2,1,1.0,0.7439863102094392
182992527,4,432271.58365274774,2,30,1,1,1.0,1.2734770921894032
182992528,4,374248.5522391786,5,30,3,1,1.0,0.9126221254114719
182992536,3,29286.619983282235,4,30,1,5,1.0,0.44932896411722156
182992537,5,102468.62632045348,1,30,2,1,1.0,0.7439863102094392
182992539,5,108872.91547264645,2,30,1,5,1.0,0.7439863102094392
182992541,4,194178.04681150863,2,30,1,1,1.0,0.7439863102094392
183000103,4,75008.07919006758,3,8,1,1,1.0,1.3218695156593925
183000106,4,33874.61640482508,1,8,2,1,1.0,1.3218695156593925
183000107,1,13448.415896028442,1,8,0,6,1.0,0.44932896411722156
183000109,2,133078.85015916117,3,8,2,2,1.0,1.3218695156593925
183000114,2,21086.366388142942,1,8,0,1,1.0,1.4562422919850013
183000116,2,126679.5770798265,2,8,1,5,1.0,2.225540928492468
183000120,5,458381.9476330659,3,8,1,1,1.0,1.2734770921894032
183000121,1,10543.183191824824,1,8,0,6,1.0,0.44932896411722156
183000122,4,319126.67232952174,2,8,2,1,1.0,1.2734770921894032
183000124,5,6404.289145642452,3,8,2,1,1.0,0.7439863102094392
183000128,4,406161.2194498754,2,8,2,1,1.0,1.2734770921894032
183000132,1,13471.84519329835,0,8,0,6,1.0,0.44932896411722156
183000135,5,153702.93948886835,2,8,2,1,1.0,0.7439863102094392
183000136,1,60700.63069125385,0,8,1,6,1.0,2.225540928492468
183000137,1,171545.26063863275,1,8,1,4,1.0,2.225540928492468
183000139,3,310423.2178177851,2,8,2,5,1.0,0.4995138982911621
183000201,3,181471.15930625965,4,6,1,1,1.0,1.3218695156593925
183000202,2,1757.1971990867996,2,6,0,1,1.0,1.4562422919850013
183000207,4,536713.0400191287,2,6,2,1,1.0,1.2734770921894032
183000210,2,232245.8912893954,3,6,1,3,1.0,2.225540928492468
183000211,4,301719.7630834943,2,6,2,1,1.0,1.2734770921894032
183000212,2,13471.84519329835,3,6,1,1,1.0,0.44932896411722156
183000213,6,545416.4947534195,5,6,4,1,1.0,0.9126221254114719
183000220,5,406161.2194498754,2,6,1,1,1.0,1.2734770921894032
183000226,5,123816.25681138708,3,6,1,1,1.0,0.7439863102094392
183000227,4,125820.0037973052,4,6,2,1,1.0,1.3218695156593925
183000230,2,33925.62058660676,1,6,0,1,1.0,0.44932896411722156
183000232,1,36948.20998245963,0,6,0,6,1.0,2.225540928492468
183000233,2,10543.183191824824,2,6,0,1,1.0,0.44932896411722156
183000234,2,153071.15564740295,1,6,0,1,1.0,2.225540928492468
183000236,2,133078.85015916117,2,6,2,1,1.0,1.3218695156593925
183000237,2,322027.8240559881,2,6,2,3,1.0,0.4995138982911621
183000241,3,217765.39122690816,2,6,2,1,1.0,1.3218695156593925
183000303,2,69116.42317186916,0,1,0,1,1.0,1.4562422919850013
183000304,1,197936.83918596356,1,1,1,6,1.0,2.225540928492468
183000307,2,293016.30834920355,2,1,2,1,1.0,0.4995138982911621
183000308,4,406161.2194498754,1,1,1,1,1.0,1.2734770921894032
183000309,1,10543.183191824824,1,1,0,6,1.0,0.44932896411722156
183000310,1,197831.2728861891,1,1,1,4,1.0,2.225540928492468
183000312,2,394556.61321167235,2,1,2,1,1.0,0.4995138982911621
183000313,4,812322.4388997508,3,1,2,1,1.0,1.2734770921894032
183000314,3,5271.591598159057,2,1,1,3,1.0,0.44932896411722156
183000315,2,38072.60597871624,1,1,1,5,1.0,1.4562422919850013
183000316,2,284080.7615213063,2,1,2,1,1.0,0.4995138982911621
183000320,4,342335.8850284819,2,1,2,1,1.0,1.2734770921894032
183000321,4,580230.3134680286,2,1,2,1,1.0,1.2734770921894032
183000324,1,23752.42070879422,1,3,0,6,1.0,2.225540928492468
183000326,5,580230.3134680286,2,3,2,1,1.0,1.2734770921894032
183000327,3,290115.1568452913,3,3,1,2,1.0,0.4995138982911621
183000328,2,42758.46517658058,2,3,1,1,1.0,1.4562422919850013
183000329,2,117146.47992414236,1,3,0,1,1.0,1.4562422919850013
183000330,1,82002.53595139293,1,3,0,6,1.0,0.44932896411722156
183000331,1,43929.9299726767,1,3,0,6,1.0,0.44932896411722156
183000332,2,290096.2314615813,3,3,0,1,1.0,2.225540928492468
183000333,3,472887.70559773524,2,3,2,1,1.0,0.4995138982911621
183000336,2,118656.53720370545,1,3,0,3,1.0,2.225540928492468
183000337,4,0.0,1,3,0,1,1.0,0.7439863102094392
183000338,2,26943.69038210341,2,3,0,1,1.0,1.4562422919850013
183000339,2,406161.2194498754,1,3,2,1,1.0,0.4995138982911621
183000340,1,21086.366388142942,0,3,0,4,1.0,0.44932896411722156
183000405,2,261103.64113850676,1,17,2,1,1.0,0.4995138982911621
183000410,1,145153.68207105633,0,17,1,6,1.0,2.225540928492468
183000418,3,377149.70374309085,1,17,2,1,1.0,0.4995138982911621
183000419,2,580230.3134680286,1,17,2,1,1.0,0.4995138982911621
183000420,1,118762.1035237255,1,17,1,6,1.0,2.225540928492468
183000422,5,160107.22862468503,2,22,2,1,1.0,0.7439863102094392
183000425,3,536713.0400191287,3,22,2,1,1.0,0.4995138982911621
183000426,2,77427.69463164527,2,22,2,1,1.0,1.3218695156593925
183000427,5,565492.4636323069,4,22,2,1,1.0,1.2734770921894032
183000428,2,157275.00474199114,5,22,2,1,1.0,1.3218695156593925
183000429,2,290115.1568452913,2,22,2,1,1.0,0.4995138982911621
183000431,2,25163.063888442673,2,22,1,1,1.0,1.4562422919850013
183000433,2,37486.873578421524,2,22,0,1,1.0,1.4562422919850013
